023403|速派|pos|速派/car 2.2/m 到/v 2.5万/m 欧/b 的/ude1 价格/n ，/wd 掀/v 背/v 式/k 的/ude1 后备/b 箱/ng ，/wd 较/d 大/a 的/ude1 后排/n 空间/n ，/wd 配件/n 便宜/pos ，/wd 保养/neg 方便/pos ，/wd 深/d 得/v 欧洲/ns 人/n 的/ude1 喜欢/pos ，/wd 没/v 人/n 关心/pos 它/rr 到底/d 是/vshi 不是/pos 大众/car 。/wj
023398|北京现代|neu|北京现代/car ：/wp 一点/mq 不/d 慌/a ！/wt
023394|Polo|pos|驱散/v 高温/n _/w Cross_/url Polo/car 开启/v 自/rr 驾/v 避暑/vn 模式/n
023386|奥迪A1|neu|【/wkz 太平洋/ns 汽车/n 网/n _/w 金坛/ns 行情/n 】/wky 近日/t ，/wd 太平洋/ns 金坛/ns 汽车/n 网/n 编辑/n 从/p 金坛/ns 奥/b 富/a 迪/nr1 奥迪/nz 获悉/v ：/wp 店/n 内/f 奥迪A1/car 接受/pos 预定/vn ，/wd 目前/t 购/vg 车/n 最高/pos 可/v 享/vg 4.5万/m 元/q 优惠/pos 。/wj
023380|长马|pos|秉承/pos “/wyz 品质/n 第一/m ，/wd 高/a 效率/n 、/wn 低/a 成本/n ，/wd 柔性/n 化/v ”/wyy 的/ude1 制造/vn 理念/n ，/wd 依托/v 系统化/vd 、/wn 标准化/vn 活动/neg 开展/v ，/wd 长马/car 工厂/n 为/v “/wyz 特色/n 精品/n 战略/n ”/wyy 的/ude1 有效/pos 落地/vi 打下/v 了/ule 坚实/pos 基础/pos 。/wj
023378|戴姆勒|neu|事实上/pos ，/wd 日本/nsf 、/wn 美国/nsf 等/udeng 发达国家/nl 已经/d 在/p 大力/d 布局/v 燃料/n 电池/n 领域/n ，/wd 本田/car 和/p 通汽/car 、/wn 丰田/car 与/p 宝马/car 、/wn 日产/car 和/p 戴姆勒/car AG/x 等/udeng 大型/b 车/n 企/ng 都/d 在/p 合作/vd 研发/v 相关/vn 产品/n 。/wj
023378|通汽|neu|事实上/pos ，/wd 日本/nsf 、/wn 美国/nsf 等/udeng 发达国家/nl 已经/d 在/p 大力/d 布局/v 燃料/n 电池/n 领域/n ，/wd 本田/car 和/p 通汽/car 、/wn 丰田/car 与/p 宝马/car 、/wn 日产/car 和/p 戴姆勒/car AG/x 等/udeng 大型/b 车/n 企/ng 都/d 在/p 合作/vd 研发/v 相关/vn 产品/n 。/wj
023378|日产|neu|事实上/pos ，/wd 日本/nsf 、/wn 美国/nsf 等/udeng 发达国家/nl 已经/d 在/p 大力/d 布局/v 燃料/n 电池/n 领域/n ，/wd 本田/car 和/p 通汽/car 、/wn 丰田/car 与/p 宝马/car 、/wn 日产/car 和/p 戴姆勒/car AG/x 等/udeng 大型/b 车/n 企/ng 都/d 在/p 合作/vd 研发/v 相关/vn 产品/n 。/wj
023378|丰田|neu|事实上/pos ，/wd 日本/nsf 、/wn 美国/nsf 等/udeng 发达国家/nl 已经/d 在/p 大力/d 布局/v 燃料/n 电池/n 领域/n ，/wd 本田/car 和/p 通汽/car 、/wn 丰田/car 与/p 宝马/car 、/wn 日产/car 和/p 戴姆勒/car AG/x 等/udeng 大型/b 车/n 企/ng 都/d 在/p 合作/vd 研发/v 相关/vn 产品/n 。/wj
023378|本田|neu|事实上/pos ，/wd 日本/nsf 、/wn 美国/nsf 等/udeng 发达国家/nl 已经/d 在/p 大力/d 布局/v 燃料/n 电池/n 领域/n ，/wd 本田/car 和/p 通汽/car 、/wn 丰田/car 与/p 宝马/car 、/wn 日产/car 和/p 戴姆勒/car AG/x 等/udeng 大型/b 车/n 企/ng 都/d 在/p 合作/vd 研发/v 相关/vn 产品/n 。/wj
023378|宝马|neu|事实上/pos ，/wd 日本/nsf 、/wn 美国/nsf 等/udeng 发达国家/nl 已经/d 在/p 大力/d 布局/v 燃料/n 电池/n 领域/n ，/wd 本田/car 和/p 通汽/car 、/wn 丰田/car 与/p 宝马/car 、/wn 日产/car 和/p 戴姆勒/car AG/x 等/udeng 大型/b 车/n 企/ng 都/d 在/p 合作/vd 研发/v 相关/vn 产品/n 。/wj
023376|大众|neu|大众/car 一/m 家/q 4S/x 店/n 的/ude1 工作/vn 人员/n 介绍/v ，/wd 该/rz 店/n 的/ude1 中档/b 车型/n 中/f ，/wd 朗逸/car 、/wn 凌度/car 两/m 款/q 车/n 属于/v 热销/v 车型/n 。/wj
023376|凌度|neu|大众/car 一/m 家/q 4S/x 店/n 的/ude1 工作/vn 人员/n 介绍/v ，/wd 该/rz 店/n 的/ude1 中档/b 车型/n 中/f ，/wd 朗逸/car 、/wn 凌度/car 两/m 款/q 车/n 属于/v 热销/v 车型/n 。/wj
023376|朗逸|neu|大众/car 一/m 家/q 4S/x 店/n 的/ude1 工作/vn 人员/n 介绍/v ，/wd 该/rz 店/n 的/ude1 中档/b 车型/n 中/f ，/wd 朗逸/car 、/wn 凌度/car 两/m 款/q 车/n 属于/v 热销/v 车型/n 。/wj
023362|蒙迪欧|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023362|迈锐宝|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023362|斯柯达|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023362|k5|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023362|索八|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023362|起亚|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023362|现代|neu|看车/pos 时/ng 老/a 爸/n 跟/v 着/uzhe 呢/y ，/wd 我/rr 可/v 不/d 敢/v 敷衍了事/vl ，/wd 现/tg 去/vf 看/v 的/ude1 是/vshi 迈锐宝/car ，/wd 老/a 爸/n 不/d 知道/v 是/vshi 不是/pos 真/a 的/ude1 懂/v ，/wd 围/v 着/uzhe 车/n 左/f 看/v 右/f 看/v ，/wd 还/d 不时/d 打开/v 门/n 进去/vf 坐坐/v ，/wd 我/rr 也/d 就是/v 象征性/neg 的/ude1 跟/p 销售/v 聊/v 了/ule 几/m 句/q ，/wd 然后/c 就/d 拉/v 着/uzhe 老/a 爸/n 走/v 了/y ，/wd 开/v 玩笑/n ，/wd 不是/pos 楼/n 主/ag 黑/a 迈锐宝/car 哈/b ，/wd 就/d 冲/v 着/uzhe 它/rr 屌/w 丝三宝/nr 的/ude1 江湖/n 地位/n ，/wd 楼/n 主/ag 就/d 第一/m 个/q 不/d 会/v 选/v 它/rr ，/wd 然后/c 去/vf 的/ude1 是/vshi 蒙迪欧/car ，/wd 说实话/vl ，/wd 当时/t 这/rzv 款/q 车/n 上市/vi 的/ude1 时候/n ，/wd 楼/n 主/ag 还/d 真/d 是/vshi 有/vyou 那么/rz 一阵子/mq 挺/d 喜欢/pos 的/ude1 ，/wd 不过/pos 后来/t 贴吧/n_new 逛/v 多/a 了/y ，/wd 发现/v 还是/c 没有/d 走/v 出/vf 美/b 系/n 车/n 的/ude1 老/a 套/q ，/wd 那/rzv 就是/v 油耗/n 太/d 大/a ，/wd 好多/m 网友/n 抱怨/neg 油耗/n 问题/n ，/wd 楼/n 主/ag 跟/v 老/a 爸/n 也/d 讲/v 了/ule 这个/rz 问题/n ，/wd 他/rr 也/d 同意/pos 暂时/d 不/d 考虑/v 这/rzv 辆/q ，/wd 起亚/car 和/p 现代/car 的/ude1 4s/x 店/n 挨边/pos ，/wd 楼/n 主/ag 本来/d 不/d 想/v 进/vf 的/ude1 ，/wd 老/a 爸/n 非得/d 拉/v 着/uzhe 楼/n 主/ag 进去/vf ，/wd 实在/pos 是/vshi 不/d 想/v 看/v 啊/y ，/wd 屌/w 丝三宝/nr 的/ude1 另外/rz 二/m 宝/n 就/d 在/p 这里/rzs 呢/y ，/wd k5/car 和/p 索八/car ，/wd 最后/f 还是/d 拉/v 着/uzhe 老/a 爸/n 去/vf 了/ule 斯柯达/car ，/wd 还是/c 看/v 的/ude1 速/ag 派/v ，/wd 怎么/ryv 看/v 都/d 比/p 前/f 边/d 看/v 的/ude1 几/m 辆/q 好看/pos 啊/y ，/wd 当然/d 了/ule 老/a 爸/n 也/d 满意/pos ，/wd 然后/c 又/d 是/vshi 不懂装懂/vl 的/ude1 围/v 着/uzhe 转/v 。/wj
023361|广汽丰田|neu|实际上/pos ，/wd 广汽丰田/car 发动机/n 有限公司/n 最/d 早/a 将/d 在/p 今年/t 年内/t 生产/v 丰田/nz 2.0T/x 涡轮/n 增压/vn 引擎/n ，/wd 并/cc 具备/v 每年/r 10.2万/m 台/q 的/ude1 产能/vn 。/wj
023360|标致|neg|这个/rz 买/v 之前/f 就/d 有/vyou 心理/n 准备/vn ，/wd 1.4/m 的/ude1 排/v 量/n 比/p 别人/rr 1.6/m 的/ude1 还要/d 高/a ，/wd 给/... 人/n 的/ude1 感觉/n 是/vshi 标致/car 车/n 没有/v 省/n 油/n 的/ude1 。/wj 市区/s 道路/n 基本/neg 在/p 8/m ~/w 9/m 个/q 之间/f ，/wd 高速/pos 5/m 个/q 多/a 的/ude1 样子/n ./wj 平均/neg 起来/vf 也/d 就/d 。/wj 。/wj 。/wj
023356|丰田塞纳|pos|丰田塞纳/car 大胆/pos 独特/pos 的/ude1 设计/vn ，/wd 展露/v 锋芒/n ，/wd 犀利/pos 无比/pos ，/wd 霸气/neg 劲/n 十足/pos 。/wj
023335|Polo|pos|看/v 图/n ~/w 这/rzv 就是/v 我/rr 刚/d 提/v 到/v 手/n 的/ude1 红色/pos New_/url Polo/car ，/wd 颜色/n 我/rr 很/d 喜欢/pos ~/w 侧面/f 腰/n 线/n 笔直/pos 流畅/pos ，/wd 多/a 条幅/n 式/k 的/ude1 铝合金/n 轮/qv 毂/x 拉/v 风/n 。/wj
023331|大众新POLO|neu|而/cc 对于/p 很多/m 人/n 想/v 知道/v 的/ude1 大众新POLO/car 什么/ry 时候/n 会/v 上市/vi 的/ude1 问题/n ，/wd 我们/rr 所/usuo 了解/v 到/v 的/ude1 情况/n 是/vshi 将/d 会/v 在/p 明年/t 的/ude1 下半年/t 正式/ad 亮相/vi ，/wd 并且/c 新/a 一代/n POLO/x 还/d 会/v 衍生/vi 出/vf 包括/v 一/m 款/q 小型/b SUV/x 在内/u 的/ude1 一/m 系列/q 车型/n 。/wj
023330|帕萨特|pos|共同/b 见证/n 了/ule 全新/pos 帕萨特/car 超强/nr2 的/ude1 节油/vn 功力/n ！/wt
023321|一汽海马|neg|一汽海马/car 汽车/n 车辆/n 出现/v 的/ude1 问题/n 未/d 解决/neg
023319|桑塔纳|neu|今天/t 早上/t 出门/vi ，/wd 在/p 海淀区/ns 并线/v 撞/v 到/v 了/ule 一/m 辆/q 上海/ns 大众/n 全新/pos 桑塔纳/car ，/wd 结果/n 自己/rr 车/n 的/ude1 车头/n 右/f 前方/s 塑料/n 壳/ng 破/v 了/y ，/wd 保险/pos 公司/n 说/v “/wyz 本/rz 车/n 不/d 修/v ”/wyy ，/wd 痛心/neg 啊/y 疾/ag 首/ng ，/wd 追悔莫及/neg ，/wd 现在/t 汽车/n 之/uzhi 家/n 论坛/n 上/f 咨询/v 下/vf 各位/rr 车/n 友/ng ，/wd 请问/v ，/wd 像/p 我/rr 这/rzv 款/q 全新/pos 桑坦纳/nrf 的/ude1 车头/n 塑料/n 壳/ng 破/v 了/ule 该/v 如何/ryv 修理/v 啊/y ？/ww
023309|速派|pos|速派/car 1.4t/x 的/ude1 动力/n 很/d 不错/pos 哦/o ，/wd 值得/pos 拥有/v ，/wd
